Row ID,Column,Observation,Context Left,Match,Context Right
63,Comment for Q8,118,study clearly i would have been better off just not asking at all veryrude and useless professor others in the course also had similar experiences as i learned after speaking to themabout what she had said to me and how,rudely,"she had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from"
63,Comment for Q8,119,clearly i would have been better off just not asking at all veryrude and useless professor others in the course also had similar experiences as i learned after speaking to themabout what she had said to me and how rudely,she,"had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google"
63,Comment for Q8,120,off just not asking at all veryrude and useless professor others in the course also had similar experiences as i learned after speaking to themabout what she had said to me and how rudely she had behaved over one simple,question,"this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the"
63,Comment for Q8,121,others in the course also had similar experiences as i learned after speaking to themabout what she had said to me and how rudely she had behaved over one simple question this made me and othersin the course hesitant to,ask,"questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our"
63,Comment for Q8,122,learned after speaking to themabout what she had said to me and how rudely she had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead,we,"went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings"
63,Comment for Q8,123,themabout what she had said to me and how rudely she had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google,we,"do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will"
63,Comment for Q8,124,"how rudely she had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to",learn,from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming
63,Comment for Q8,125,"had behaved over one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google",we,pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school
63,Comment for Q8,126,"one simple question this made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to",learn,from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from
63,Comment for Q8,127,"made me and othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc",professors,but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless
63,Comment for Q8,128,"othersin the course hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly",they,couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead
63,Comment for Q8,129,"hesitant to ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't",care,lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google
63,Comment for Q8,130,"ask questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout",our,learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they
63,Comment for Q8,131,"questions in class or outside of class and instead we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our",learning,or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need
63,Comment for Q8,132,"we went to google we do not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger",siblings,and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on
63,Comment for Q8,133,"not pay 18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let",them,waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that
63,Comment for Q8,134,"18,000 per year to learn from google we pay to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste",their,timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches
63,Comment for Q8,135,to learn from the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to,learn,from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,136,the utsc professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such,disrespectful,and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,137,professors but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and,useless,professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,138,but clearly they couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless,professors,when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,139,couldn 't care lessabout our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead,they,couldjust google what they need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,140,our learning or feelings for that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what,they,need to know this professor is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,141,that matter i have younger siblings and i absolutely will not let them waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this,professor,is a bad reflection on the school and the field that she teaches none
63,Comment for Q8,142,waste their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that,she,teaches none
63,Comment for Q8,143,their timeand money by coming to this school to learn from such disrespectful and useless professors when instead they couldjust google what they need to know this professor is a bad reflection on the school and the field that she,teaches,none
64,Comment for Q7,1,b if,you,have the nagging feeling of tearing your eyes out every time the professor puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive
64,Comment for Q7,2,b if you have the,nagging,feeling of tearing your eyes out every time the professor puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the
64,Comment for Q7,3,b if you have the nagging feeling of tearing,your,eyes out every time the professor puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture
64,Comment for Q7,4,b if you have the nagging feeling of tearing your eyes out every time the,professor,puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based learning as well as discussions
64,Comment for Q7,5,b if you have the nagging feeling of tearing your eyes out every time the professor puts on a cringe youtube video congrats,you,are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based learning as well as discussions and activities to be very useful in comprehendingconcepts
64,Comment for Q7,6,out every time the professor puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based,learning,as well as discussions and activities to be very useful in comprehendingconcepts i found the prof was very good at presenting the information in class i liked the in class activities we had every week very engaging and the class
64,Comment for Q7,7,professor puts on a cringe youtube video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based learning as well as,discussions,and activities to be very useful in comprehendingconcepts i found the prof was very good at presenting the information in class i liked the in class activities we had every week very engaging and the class had a positive atmosphere
64,Comment for Q7,8,video congrats you are in mgt262 it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based learning as well as discussions and activities to be very,useful,in comprehendingconcepts i found the prof was very good at presenting the information in class i liked the in class activities we had every week very engaging and the class had a positive atmosphere all the time thick accent a
64,Comment for Q7,9,it appalls me that powerpoints for this class are taking up valuable space on my hard-drive i found the use of both lecture based learning as well as discussions and activities to be very useful in comprehendingconcepts i found the,prof,was very good at presenting the information in class i liked the in class activities we had every week very engaging and the class had a positive atmosphere all the time thick accent a tad hard to follow event though
64,Comment for Q7,10,i found the use of both lecture based learning as well as discussions and activities to be very useful in comprehendingconcepts i found the prof was very good at presenting the information in class i liked the in class activities,we,had every week very engaging and the class had a positive atmosphere all the time thick accent a tad hard to follow event though the materials are interesting but not interesting after delivering by her professor did not mark fairly
64,Comment for Q7,11,liked the in class activities we had every week very engaging and the class had a positive atmosphere all the time thick accent a tad hard to follow event though the materials are interesting but not interesting after delivering by,her,professor did not mark fairly and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and
64,Comment for Q7,12,the in class activities we had every week very engaging and the class had a positive atmosphere all the time thick accent a tad hard to follow event though the materials are interesting but not interesting after delivering by her,professor,did not mark fairly and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and thus
64,Comment for Q7,13,every week very engaging and the class had a positive atmosphere all the time thick accent a tad hard to follow event though the materials are interesting but not interesting after delivering by her professor did not mark fairly and,said,what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for
64,Comment for Q7,14,tad hard to follow event though the materials are interesting but not interesting after delivering by her professor did not mark fairly and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone,who,did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please
64,Comment for Q7,15,materials are interesting but not interesting after delivering by her professor did not mark fairly and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only,people,penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available
64,Comment for Q7,16,not interesting after delivering by her professor did not mark fairly and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those,who,did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning
64,Comment for Q7,17,and said what the guidelines and rules were for the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information,provided,for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor
64,Comment for Q7,18,the test test paper but yet did not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the,prof,specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures
64,Comment for Q7,19,not penalizeanyone who did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe,students,8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available
64,Comment for Q7,20,who did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8,please,comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and
64,Comment for Q7,21,did not follow the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please,comment,on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during
64,Comment for Q7,22,the rules the only people penalized were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any,assistance,that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i
64,Comment for Q7,23,were those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to,support,your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable
64,Comment for Q7,24,those who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support,your,learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and
64,Comment for Q7,25,who did follow the rules and thus had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your,learning,in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind
64,Comment for Q8,26,had anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this,assistance,you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always
64,Comment for Q8,27,anunfair disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance,you,speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer
64,Comment for Q8,28,disadvantage information provided for the test was not sufficient as the prof specifically did not reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you,speak,of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions
64,Comment for Q8,29,reveal anything forthe students 8 please comment on any assistance that was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class,she,was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared
64,Comment for Q8,30,was available to support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found,her,to be approachable and kind in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged
64,Comment for Q8,31,support your learning in thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be,approachable,and kind in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly
64,Comment for Q8,32,thiscourse b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in,her,assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need
64,Comment for Q8,33,b commentwhat is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her,assistance,the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to
64,Comment for Q8,34,is this assistance you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the,prof,would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the
64,Comment for Q8,35,you speak of doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always,answer,questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,36,doctor radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions and,help,us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,37,radhakrishnan was very open to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions and help,us,with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,38,to questions both during lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions and help us with any problems,we,had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,39,lectures and after class she was also available viaemail and during office hours i found her to be approachable and kind in her assistance the prof would always answer questions and help us with any problems we had questions were,answered,very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,40,her to be approachable and kind in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only,messaged,via email incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,41,be approachable and kind in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via,email,incredibly uncomfortable if you need to discuss the test termpaper
64,Comment for Q8,42,in her assistance the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if,you,need to discuss the test termpaper
64,Comment for Q8,43,the prof would always answer questions and help us with any problems we had questions were answered very well and cleared up a lot of misunderstandings ta was never in school and only messaged via email incredibly uncomfortable if you need to,discuss,the test termpaper
65,Comment for Q7,1,b clear through this course i did not find that i,learned,more about how to negotiate rather the theories behind peoplenegotiating my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance our professorbelieves that this
65,Comment for Q7,2,b clear through this course i did not find that i learned more about how to,negotiate,rather the theories behind peoplenegotiating my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance our professorbelieves that this is the only course we were
65,Comment for Q7,3,b clear through this course i did not find that i learned more about how to negotiate rather the theories behind,peoplenegotiating,my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance our professorbelieves that this is the only course we were taking throughout the year these
65,Comment for Q7,4,find that i learned more about how to negotiate rather the theories behind peoplenegotiating my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance,our,professorbelieves that this is the only course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time they were due because there are so many
65,Comment for Q7,5,that i learned more about how to negotiate rather the theories behind peoplenegotiating my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance our,professorbelieves,that this is the only course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time they were due because there are so many ofthem
65,Comment for Q7,6,to negotiate rather the theories behind peoplenegotiating my expectations coming into the class were not what i received during the course homeworks and more homeworks and documents and excessive assignments without any guidance our professorbelieves that this is the only course,we,were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time they were due because there are so many ofthem and they eventually lose their meaning
65,Comment for Q7,7,homeworks and more homeworks and documents and excessive assignments without any guidance our professorbelieves that this is the only course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on,them,prior to the time they were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without
65,Comment for Q7,8,documents and excessive assignments without any guidance our professorbelieves that this is the only course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time,they,were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the professor
65,Comment for Q7,9,this is the only course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time they were due because there are so many ofthem and,they,eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the professor would just sit there i did not learn anything and
65,Comment for Q7,10,course we were taking throughout the year these assignments are pointless and half ofus did not even spend more than 5 minutes on them prior to the time they were due because there are so many ofthem and they eventually lose,their,meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the professor would just sit there i did not learn anything and this course was
65,Comment for Q7,11,did not even spend more than 5 minutes on them prior to the time they were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class,we,wpuld go and talk amongst ourselves hustarguing without any directions and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and
65,Comment for Q7,12,more than 5 minutes on them prior to the time they were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and,talk,amongst ourselves hustarguing without any directions and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice
65,Comment for Q7,13,minutes on them prior to the time they were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst,ourselves,hustarguing without any directions and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established
65,Comment for Q7,14,they were due because there are so many ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the,professor,would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on
65,Comment for Q7,15,ofthem and they eventually lose their meaning goodthe coutse was very vague and the structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the professor would just sit there i did not,learn,anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your
65,Comment for Q7,16,structure very imformal every class we wpuld go and talk amongst ourselves hustarguing without any directions and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing,negotiation,on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor
65,Comment for Q7,17,without any directions and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my,negotiation,skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to
65,Comment for Q7,18,and the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8,please,comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my
65,Comment for Q7,19,the professor would just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please,comment,on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation
65,Comment for Q7,20,just sit there i did not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any,assistance,that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before
65,Comment for Q7,21,not learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to,support,your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr
65,Comment for Q7,22,learn anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support,your,learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the
65,Comment for Q7,23,anything and this course was awaste of money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your,learning,in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the course
65,Comment for Q8,24,money the course focuses on practicing negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best,assistance,was google and youtube goodthe professor did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the course forcing me to make a decision without
65,Comment for Q8,25,negotiation on various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe,professor,did respond to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the course forcing me to make a decision without information that i shouldhave been told
65,Comment for Q8,26,various subject matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did,respond,to inquiries but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the course forcing me to make a decision without information that i shouldhave been told the professor
65,Comment for Q8,27,matter and under various circumstances suchpractice effectively established my negotiation skills 8 please comment on any assistance that was available to support your learning in thiscourse b commentsthe web best assistance was google and youtube goodthe professor did respond to,inquiries,but her answers were not helpful she refused to tell me my participation gradeworth 15 before the deadline to cr ncr the course forcing me to make a decision without information that i shouldhave been told the professor and ta
